time,ADA,BCH,BTC,DOGE,ETH,LINK,LTC,MANA,XLM,XRP,SPXT,XCMP,USSOC,VIX
2022-02-09,0.016156463,0.031103828,0.007776521,0.007580543,0.041029127,0.017419706,0.048638132,-0.036279873,-0.014037985,-0.00662176,0.01464,0.02087,0.00885,-0.06903
2022-02-10,-0.035983264,-0.014389321,-0.020062621,-0.049529781,-0.052939582,-0.063135367,-0.039246468,-0.062742755,-0.029313233,-0.051143547,0.01464,-0.02099,0.00885,-0.06903
2022-02-11,-0.0625,-0.059306382,-0.026019907,-0.044854881,-0.047452876,-0.07424329,-0.066102198,-0.068855595,-0.070750647,-0.07994186,0.01464,-0.02099,0.00885,-0.06903
2022-02-12,-0.019444444,0.029356769,-0.003772968,-0.002071823,-0.003615655,-0.015422579,0.008271035,-0.004108182,0.012999071,0.082938389,0.0,0.0,0.0,0.0
2022-02-13,-0.015108593,0.011111111,-0.004005065,0.025605536,-0.015728119,-0.022556391,-0.008518694,-0.029907185,-0.034830431,-0.020058352,0.0,0.0,0.0,0.0
2022-02-14,0.006711409,-0.009671527,0.011467598,-0.016194332,0.020428625,0.019230769,-0.008591885,0.006378455,0.000474834,-0.005706488,-0.00377,5e-05,0.0,0.03545
2022-02-15,0.056190476,0.038942976,0.047566194,0.041152263,0.0868917,0.091194969,0.057053442,0.175352113,0.049359279,0.063505926,0.01588,0.0253,0.00854,-0.09283
2022-02-16,-0.023444545,-0.026540946,-0.015254508,-0.019762846,-0.019298075,-0.012680115,-0.029833751,-0.022468544,-0.009950249,-0.01794932,0.00101,-0.0009,0.00854,-0.05486
2022-02-17,-0.057248384,-0.063856502,-0.076344634,-0.06922043,-0.073586977,-0.089316988,-0.089123631,-0.056389825,-0.075376884,-0.082905268,0.00101,-0.0009,0.00854,-0.05486
2022-02-18,-0.024583741,-0.008845884,-0.01357575,0.000722022,-0.039282481,-0.025641026,-0.012971394,-0.036050666,-0.007905138,0.022534844,-0.00702,-0.01228,0.00854,-0.01281
2022-02-19,0.001104529,0.005831749,0.002811875,0.017316017,-0.005833022,0.021052632,0.006440383,-0.026617251,0.016932271,0.046878981,0.0,0.0,0.0,0.0
2022-02-20,-0.065295888,-0.029694407,-0.04263258,-0.029787234,-0.051293181,-0.059278351,-0.042891733,-0.067843544,-0.047502449,-0.054879533,0.0,0.0,0.0,0.0
2022-02-21,-0.079514969,-0.064474596,-0.035415557,-0.062865497,-0.020036604,-0.075342466,-0.071376943,-0.077979948,-0.083804627,-0.09630488,0.0,0.0,0.0,0.0
2022-02-22,0.035556074,0.03539417,0.033219403,0.024960998,0.026714394,0.036296296,0.046117922,0.066451873,0.042087542,0.027924206,-0.01013,-0.01228,0.0,0.0382
2022-02-23,-0.025104131,-0.017075083,-0.026050656,-0.0304414,-0.021918971,-0.047176555,-0.019345238,-0.035876133,-0.020463113,-0.035065835,-0.01013,-0.01228,0.00455,0.07671
2022-02-24,-0.0147806,0.043585298,0.02905139,-0.025902669,0.006575047,-0.003750938,-0.011096358,0.014101058,0.003298516,0.000143637,0.01504,-0.01228,0.00455,-0.02257
2022-02-25,0.054383497,0.026148786,0.023104729,0.029814666,0.065844477,0.082831325,0.048240146,0.059868675,0.046575342,0.105557949,0.01504,0.01643,0.00455,-0.09004
2022-02-26,-0.013783904,0.020172257,-0.002674328,-0.000782473,0.004088118,0.02364395,-0.009423605,-0.022959184,0.009947644,-0.024421928,0.0,0.0,0.0,0.0
2022-02-27,-0.034265104,-0.034151141,-0.036281491,-0.037588097,-0.058626345,-0.072690217,-0.048489886,-0.046624394,-0.061689995,-0.039014647,0.0,0.0,0.0,0.0
2022-02-28,0.125466853,0.113897013,-0.036281491,0.085435313,0.1155877,0.109157509,0.104736944,0.114241002,0.09281768,0.083414161,-0.00233,0.00416,0.0,0.09279
2022-03-01,-0.001244426,-0.030150161,0.028687786,0.004497751,0.019432505,0.014531044,-0.010543889,-0.003160112,0.004550051,0.00319734,-0.01545,-0.0159,0.0,0.10514
2022-03-02,-0.025023362,-0.02573384,-0.011098739,-0.005970149,-0.009258917,-0.004557292,-0.019980464,-0.02994012,-0.025666834,-0.019377868,-0.01545,0.01628,0.0,-0.07743
2022-03-03,-0.039084132,-0.015548409,-0.03325339,-0.026276276,-0.039104383,-0.025506867,0.009695542,-0.04248366,-0.02892562,-0.022230889,-0.00513,-0.01548,0.0,-0.00846
2022-03-04,-0.063947689,-0.079445625,-0.078164079,-0.055512722,-0.074531268,-0.079194631,-0.092973167,-0.062191885,-0.063297872,-0.052519612,-0.00786,-0.01656,0.0,0.04921
2022-03-05,0.024627042,0.014228623,0.006451893,0.020408163,0.016651986,0.021865889,0.038092411,0.034775576,0.023850085,0.058377772,0.0,0.0,0.0,0.0
2022-03-06,-0.048994685,-0.041951153,-0.024820451,-0.0344,-0.042607776,-0.049928673,-0.036504003,-0.055490426,-0.042151969,-0.038849112,0.0,0.0,0.0,0.0
2022-03-07,-0.033414338,-0.026237413,-0.01036433,-0.031483016,-0.021903329,-0.046546547,-0.025225047,-0.022755482,-0.015055009,-0.006069803,0.0,0.0,0.0,0.0
2022-03-08,0.008170962,0.037066706,0.018876627,0.001710864,0.03304802,0.030708661,0.022224477,0.013124471,0.018812463,0.000693963,-0.00721,-0.00275,0.0,-0.03621
2022-03-09,0.058478803,0.0794888,0.08295362,0.036720751,0.059658496,0.070282659,0.061054304,0.042624321,0.090017311,0.062274619,-0.00721,-0.00275,0.0,-0.07629
2022-03-10,-0.049593592,-0.058284004,-0.060039535,-0.037891269,-0.045520572,-0.059957173,-0.040232036,-0.0501002,-0.053467443,-0.038516778,-0.0042,-0.0094,0.0,-0.06841
2022-03-11,-0.022806148,-0.006147683,-0.017807533,-0.011986301,-0.019577251,-0.009111617,0.021641646,-0.027004219,0.026286353,0.090168387,-0.0129,-0.02179,0.0,0.0172
2022-03-12,-0.000253678,0.010668613,0.001664902,-0.004332756,0.004809253,0.008429119,0.00620229,0.001734605,0.008174387,-0.020926756,0.0,0.0,0.0,0.0
2022-03-13,0.002918041,-0.0366881,-0.026007118,-0.028720627,-0.020639176,-0.03343465,-0.035467046,-0.023809524,-0.045945946,-0.032569975,0.0,0.0,0.0,0.0
2022-03-14,0.015686275,0.033695031,0.050268664,0.021505376,0.029648407,0.054245283,0.038344312,0.023059867,0.020396601,0.019068911,-0.0072,-0.02033,0.0,0.03317
2022-03-15,-0.004857392,-0.000138122,-0.009608457,-0.012280702,0.010866503,0.021625652,0.01278288,-0.014737755,0.014436424,-0.011356304,-0.0072,-0.02033,0.0,-0.06106
2022-03-16,0.050062578,0.035433071,0.046261897,0.039964476,0.059375251,0.072262774,0.041697831,0.096348438,0.036124795,0.034721316,-0.0072,-0.02033,0.0,-0.10593
2022-03-17,-0.00250298,-0.011039957,-0.004299401,-0.005977797,0.014229861,-0.01837985,-0.010500808,-0.02046549,0.002113048,0.001639965,0.01241,0.01331,0.0,-0.0375
2022-03-18,0.018281754,0.031331152,0.020367319,0.024054983,0.045007532,0.042302358,0.015510204,0.004916018,0.01686874,0.003652393,0.01167,0.02051,0.0,-0.07012
2022-03-19,0.059845107,0.073185088,0.010625501,0.037751678,0.003848612,-0.001330672,0.044569489,0.022013861,0.039398652,0.028987326,0.0,0.0,0.0,0.0
2022-03-20,-0.028454384,-0.002041563,-0.023484303,-0.035569927,-0.030948575,-0.030646236,-0.017956392,-0.042281611,-0.016458853,-0.017682927,0.0,0.0,0.0,0.0
2022-03-21,0.046837607,0.023388599,-0.004831347,0.0,0.011795503,0.030927835,0.011754462,0.002498959,0.03346856,0.040844196,-0.00038,-0.0039,0.0,-0.01424
2022-03-22,0.06226867,0.122504997,0.032555629,0.026823135,0.02606554,0.029333333,0.057142857,0.010801828,0.015701668,-0.001669847,0.0113,0.01954,0.0,-0.02507
2022-03-23,0.135478582,-0.03205486,0.012364055,0.060408163,0.022498123,0.025906736,-0.002686421,0.044389642,0.012077295,0.000955795,-0.01222,-0.0132,0.0,0.02746
2022-03-24,0.020758123,0.006150973,0.025700807,0.053117783,0.024874066,0.020833333,0.032895274,0.062180244,0.026252983,0.006087372,0.01443,0.01934,0.0,-0.08061
2022-03-25,-0.030061892,-0.002920226,0.007375911,-0.043128655,-0.002830204,-0.035250464,-0.019993678,-0.039644313,-0.017209302,-0.021829399,0.00507,-0.00158,0.0,-0.03969
2022-03-26,0.051048314,-0.008758964,0.004758482,0.039724981,0.013633845,0.016025641,0.006854286,0.010030864,0.021769995,0.01055185,0.0,0.0,0.0,0.0
2022-03-27,0.026886383,0.040481582,0.051632482,0.063923586,0.04770592,0.063722397,0.038523146,0.045454545,0.064844836,0.029644743,0.0,0.0,0.0,0.0
2022-03-28,-0.011824324,-0.022531847,0.006117782,-0.016574586,0.011475947,-0.021945433,-0.016040719,-0.022287176,-0.001739887,0.006644131,0.00715,0.0131,0.0,-0.0567
2022-03-29,0.017948718,0.014199995,0.006717561,0.014044944,0.020493118,0.029714979,0.019515636,0.007473842,0.016557734,-0.006368689,0.01226,0.01844,0.0,-0.03719
2022-03-30,-0.001679261,0.015928682,-0.008196597,-0.009695291,-0.005146035,0.012956419,0.007918204,0.002596439,0.006000857,0.003612633,-0.00619,-0.01208,0.0071,0.02275
2022-03-31,-0.039529016,0.012674906,-0.032594072,-0.034265734,-0.030229446,-0.015697674,-0.055373351,-0.033296337,-0.026842778,-0.053878309,-0.01559,-0.01534,0.0071,0.06363
2022-04-01,0.020140105,-0.018449128,0.017070623,0.023171615,0.052680959,0.024808033,0.008316512,0.013394566,0.01882662,0.016077565,0.00341,0.00288,0.0071,-0.04523
2022-04-02,-0.007725322,-0.012512924,-0.010312583,-0.017692852,-0.003194703,0.002881844,-0.000240231,-0.003398792,0.002148689,-0.004589926,0.0,0.0,0.0,0.0
2022-04-03,0.025951557,0.016725281,0.012919043,0.055475504,0.022588455,0.03908046,0.031477773,0.03220917,0.016723842,0.022812765,0.0,0.0,0.0,0.0
2022-04-04,0.021922428,-0.006891635,0.00420345,0.012969283,-0.000664303,-0.031526549,-0.031138376,-0.024596182,-0.021509911,-0.019456638,0.0081,0.01901,0.0,-0.054
2022-04-05,-0.033828383,-0.028608652,-0.023767329,0.012969283,-0.032291238,-0.043403769,-0.015949347,-0.036130975,-0.030172414,-0.011494253,-0.01239,0.01901,0.0,0.13247
2022-04-06,-0.100768574,-0.094429999,-0.051070754,0.012969283,-0.069740612,-0.07880597,-0.090161264,-0.090199141,-0.096444444,-0.07001224,-0.00971,-0.0222,0.0,0.05088
2022-04-07,0.035137702,0.016019344,0.006680056,0.018131102,0.019050715,0.021386909,0.022110823,0.036480687,0.046237088,0.03672019,0.00438,0.00062,0.0,-0.02489
2022-04-08,-0.059633028,-0.038197233,-0.027442696,-0.023287671,-0.011259476,-0.039974619,-0.029865125,-0.060455487,-0.049365303,-0.041386315,-0.00263,-0.01339,0.0,-0.0181
2022-04-09,0.019512195,0.008412978,0.011714937,0.011220196,0.020889969,0.019828156,0.017513767,0.030850595,0.013847676,0.009535161,0.0,0.0,0.0,0.0
2022-04-10,-0.01722488,-0.019108671,-0.014375964,0.027739251,-0.017403869,-0.012313675,-0.021559755,-0.031637452,-0.022926829,-0.010232192,0.0,0.0,0.0,0.0
2022-04-11,-0.104479065,-0.078580363,-0.062083652,-0.094466937,-0.069740141,-0.097112861,-0.07036634,-0.092273731,-0.067898153,-0.07899271,0.0,-0.02181,0.0,0.0
2022-04-12,0.037512232,0.034682866,0.013909857,0.029061103,0.016529508,0.015261628,0.022727273,0.046692607,0.0316015,0.029068931,-0.00338,-0.00301,0.0,-0.00451
2022-04-13,0.021483966,0.119157729,0.026534264,0.013034033,0.029625888,0.016463851,0.054554125,0.022304833,0.020249221,0.011327087,0.01137,0.02036,0.0,-0.10058
2022-04-14,-0.043500564,-0.010521071,-0.029129779,0.030021444,-0.031021324,-0.03943662,-0.028760061,-0.037272727,-0.013231552,0.004286504,-0.01214,-0.02144,0.0,0.04033
2022-04-15,0.025421002,0.010129432,0.015320026,0.013185288,0.006436646,0.034457478,0.033708911,0.013220019,0.053635895,0.081784387,0.0,0.0,0.0,0.0
2022-04-16,-0.00460251,0.005864243,-0.004219044,-0.016438356,0.00627053,0.002834869,0.029907216,0.003261883,0.005384239,-0.006109202,0.0,0.0,0.0,0.0
2022-04-17,-0.038356452,-0.043375601,-0.017438612,-0.02994429,-0.023488047,-0.028975265,-0.048018893,-0.046446818,-0.042356378,-0.036752465,0.0,0.0,0.0,0.0
2022-04-18,0.023603978,0.037297742,0.028292317,0.006460876,0.022687726,0.022561863,0.022050717,0.01656113,0.042704626,0.022733316,-0.0002,-0.0014,0.00695,-0.02335
2022-04-19,0.016974485,0.000793161,0.01699075,0.017831669,0.015156076,0.014234875,0.023282992,0.037374221,-0.005850804,0.00766931,0.01607,0.02155,0.00695,-0.03608
2022-04-20,-0.016796137,-0.030263003,-0.00311027,-0.014015417,-0.007987056,-0.015438596,-0.017130809,-0.02817552,-0.01814615,-0.029927761,-0.0006,-0.01223,0.00695,-0.04913
2022-04-21,-0.02818706,-0.044525835,-0.021374562,-0.030561478,-0.030379434,-0.032074127,-0.046210225,-0.037072243,-0.018481518,-0.025531915,-0.01467,-0.02069,0.00695,0.11614
2022-04-22,-0.004174907,0.017265412,-0.019138341,-0.000733138,-0.007060424,0.000736377,-0.01265111,0.005923001,-0.005597964,-0.020605895,-0.01467,-0.02069,0.00695,0.11614
2022-04-23,-0.021072374,-0.026595248,-0.006800023,-0.017608217,-0.009962304,-0.01986755,-0.001898254,-0.014229637,-0.020470829,-0.016998746,0.0,0.0,0.0,0.0
2022-04-24,-0.001465119,-0.01558051,0.000514374,-0.01493652,-0.003845039,-0.003003003,-0.005420312,-0.00298656,-0.008881923,-0.010347271,0.0,0.0,0.0,0.0
2022-04-25,0.013205418,0.022716932,0.024609882,-0.01493652,0.028771169,0.012048193,-9.56114e-05,-0.012481278,0.013178703,-0.006874821,0.00571,0.01289,0.0,-0.04218
2022-04-26,-0.079647989,-0.058057136,-0.057375675,-0.129032258,-0.065475893,-0.078869048,-0.057467967,-0.085439838,-0.061394381,-0.07355062,0.00571,0.01289,-0.00819,-0.04218
2022-04-27,0.017308158,0.036772148,0.029767253,0.016702977,0.028516515,0.02907916,0.020797403,0.018794914,0.021618625,0.015410959,0.00211,-0.00014,-0.00819,-0.05728
2022-04-28,0.003569304,-0.002538071,0.012679851,-0.017142857,0.016184959,-0.006279435,0.026933015,-0.02116115,0.008138904,-0.014563851,0.00211,-0.00014,-0.00819,-0.05095
2022-04-29,-0.045880261,-0.038559405,-0.02907012,-0.018895349,-0.040613113,-0.05371248,-0.028646085,-0.074833703,-0.042518837,-0.048848787,0.00211,-0.00014,-0.00819,0.1137
2022-04-30,-0.060511928,-0.057003257,-0.024461953,-0.056296296,-0.032035013,-0.084307179,-0.044435588,-0.140802876,-0.049465992,-0.042688911,0.0,0.0,0.0,0.0
2022-05-01,0.044967597,0.022560449,0.022055701,0.042386185,0.036325899,0.030993619,0.035449901,0.064853556,0.03903016,0.037245857,0.0,0.0,0.0,0.0
2022-05-02,-0.011897228,0.00277983,0.000844063,-0.015813253,0.010643869,-0.012378426,0.013392408,-0.013097577,-0.012521343,0.011859661,0.00568,0.01633,0.0,-0.03174
2022-05-03,-0.012552837,-0.019861043,-0.020451011,-0.009946442,-0.026430962,-0.004476276,-0.012817965,-0.02256138,-0.008645533,-0.015627544,0.00484,0.00223,0.0,-0.09555
2022-05-04,0.165261383,0.073750537,0.051817371,0.051004637,0.057425835,0.097122302,0.069552089,0.127630686,0.073837209,0.067802216,0.00484,0.00223,0.0,-0.13094
2022-05-05,-0.122119559,-0.075853561,-0.078965056,-0.058088235,-0.06564954,-0.104918033,-0.088274045,-0.118001204,-0.073632918,-0.073563574,0.00484,0.00223,0.0,-0.13094
2022-05-06,-0.006847578,-0.008370314,-0.014692644,-0.00312256,-0.020092601,-0.011904762,-0.001857969,-0.012286689,0.002337814,0.006686727,-0.00553,-0.0138,0.00999,-0.03237
2022-05-07,-0.029749745,-0.024631617,-0.015014764,-0.001566171,-0.021132359,-0.053753475,-0.025129266,-0.05390463,-0.023323615,-0.035536367,0.0,0.0,0.0,0.0
2022-05-08,-0.025792867,-0.023724261,-0.04047003,-0.026666667,-0.044061339,-0.021547502,-0.004137053,-0.028487947,-0.035223881,-0.02565427,0.0,0.0,0.0,0.0
2022-05-09,-0.187896799,-0.168920984,-0.04047003,-0.026666667,-0.114379059,-0.19019019,-0.004137053,-0.20075188,-0.132425743,-0.138186959,0.0,0.0,-0.00568,0.0
2022-05-10,0.04491018,0.065008505,0.031127543,0.061946903,0.04958874,0.060321384,0.051948052,0.047977422,0.058487874,0.052286242,0.00246,0.00986,-0.00568,-0.05065
2022-05-11,-0.1779688,-0.163177207,-0.064356956,0.061946903,-0.112637621,-0.193868035,-0.173088914,0.047977422,-0.153638814,0.052286242,-0.01643,0.00986,-0.00568,-0.01303
2022-05-12,-0.085979861,-0.003095177,-0.00349758,-0.027961303,-0.060168541,-0.051916124,-0.031518625,-0.079139505,-0.041401274,-0.074421965,-0.00094,0.00071,-0.00568,-0.02426
2022-05-13,0.119279661,0.045226391,0.011381698,0.06784804,0.027498835,0.08785845,0.055278729,-0.079139505,0.096345515,0.098100442,-0.00094,0.00071,0.00776,-0.09128
2022-05-14,0.016467916,0.032179811,0.027542646,0.015117072,0.023682912,0.017106001,0.015346023,-0.079139505,0.046212121,0.009241706,0.0,0.0,0.0,0.0
2022-05-15,0.113407821,0.02916207,0.041457143,0.042436457,0.043373271,0.097049904,0.039093155,0.006010518,0.049963794,0.050716131,0.0,0.0,0.0,0.0
2022-05-16,-0.070914869,-0.080905998,-0.046574798,-0.056068743,-0.05739296,-0.069238502,-0.061258741,-0.12471994,-0.06137931,-0.056759777,-0.0039,-0.01198,0.00962,-0.04849
2022-05-17,0.03870387,0.048070585,0.019351174,0.025375512,0.03424054,0.040502228,0.088200238,0.038395904,0.040411462,0.035773513,-0.0039,-0.01198,0.00962,-0.04987
2022-05-18,-0.125129983,-0.097053558,-0.057490307,-0.076573077,-0.08500974,-0.119112495,-0.098713034,-0.152013147,-0.099576271,-0.073879231,-0.0039,-0.01198,0.00962,-0.04987
2022-05-19,0.055269414,0.052349569,0.056342612,0.040620118,0.055500921,0.060980999,0.09433389,0.082364341,0.022745098,0.037293159,-0.00573,-0.00252,0.01098,-0.052
2022-05-20,-0.031912897,-0.033044807,-0.03686389,-0.032798245,-0.030181685,-0.047480217,-0.049000555,-0.045658013,-0.031441718,-0.024047619,0.00016,-0.00297,0.00294,0.00273
2022-05-21,0.023657165,0.011584435,0.008385406,0.00680597,0.00817117,0.026235243,0.01853744,0.026266417,0.033254157,0.010246402,0.0,0.0,0.0,0.0
2022-05-22,0.025194166,0.029618448,0.029022411,0.017552182,0.034573996,0.040051129,0.026368587,0.007312614,0.036781609,0.01787008,0.0,0.0,0.0,0.0
2022-05-23,-0.053215078,-0.031597573,-0.039274339,-0.02983683,-0.034481745,-0.042878602,-0.037280089,-0.065335753,-0.049519586,-0.040569395,0.0,0.01593,0.0,-0.03228
2022-05-24,0.017369243,0.020464631,0.01906645,0.004204709,0.003628152,0.030674847,0.018129079,0.009708738,0.033437014,0.009149357,-0.00811,0.01593,-0.0023,0.03406
2022-05-25,-0.014195281,-0.027523405,-0.004110017,-0.008493839,-0.018611118,-0.038067553,-0.028774929,0.013461538,-0.006019564,-0.006370988,0.00947,0.01513,-0.0023,-0.03667
2022-05-26,-0.068495816,-0.055815666,-0.010829506,-0.061052124,-0.077298768,-0.054971938,-0.069961866,-0.062713472,-0.059046177,-0.032305795,0.00947,0.01513,-0.0023,-0.03067
2022-05-27,-0.047628995,-0.02796969,-0.020260573,0.046260601,-0.037001675,-0.044007918,-0.030121432,-0.060836117,-0.032180209,-0.028287462,0.00947,0.01513,0.0007,-0.06473
2022-05-28,0.017986401,0.024360885,0.014553806,0.004544338,0.038301647,0.04507805,0.024552846,0.030178918,0.019118869,0.011801731,0.0,0.0,0.0,0.0
2022-05-29,0.037707391,0.035532427,0.015120532,0.010636997,0.011670827,0.022862369,0.009363593,0.017472275,0.067699837,0.007257646,0.0,0.0,0.0,0.0
2022-05-30,0.182931894,0.063763104,0.076876352,0.063755142,0.102638972,0.110266726,0.085534591,0.114652956,0.096256684,0.076685538,0.0,0.0,0.0,0.03188
2022-05-31,0.099877128,0.039012496,0.002073059,-0.024110088,-0.028558699,0.017313112,-0.010283893,0.002767528,0.048780488,0.006692161,-0.00619,-0.00406,0.0,-0.01319
2022-06-01,-0.119853176,-0.091962452,-0.062694921,-0.056753292,-0.063470388,-0.086015831,-0.083272355,-0.096780129,-0.090365449,-0.055792972,-0.00738,-0.00714,0.0,-0.01909
2022-06-02,0.064732548,0.016637054,0.021821389,0.021744502,0.008715652,0.037961894,0.028416347,0.055204726,0.043827611,0.018104099,-0.00738,-0.00714,0.0,-0.03776
2022-06-03,-0.047343324,-0.03124669,-0.024945441,-0.030229746,-0.032548575,-0.047698512,-0.029028252,-0.055694981,0.023093072,-0.037293159,-0.01628,-0.00714,0.00911,0.00283
2022-06-04,0.011798355,0.031762519,0.005565308,0.020074813,0.016948675,0.081337617,0.018545164,0.002453235,-0.018467852,0.005900462,0.0,0.0,0.0,0.0
2022-06-05,0.001590106,-0.048005087,0.00175638,-0.010145459,0.000582153,0.031330182,-0.009574635,-0.004690527,-0.000696864,0.007651109,0.0,0.0,0.0,0.0
2022-06-06,0.073381549,0.033004954,0.048695059,0.01815263,0.029844295,0.043734451,0.020602219,0.039852474,0.009762901,0.018729436,0.00315,0.00406,0.01068,0.01129
2022-06-07,0.008216927,-0.020096983,-0.007719324,-0.025955124,-0.024675017,0.091707439,-0.00947205,0.00591133,-0.031077348,0.012173913,0.00955,0.00945,0.00606,-0.04188
2022-06-08,0.043846781,-0.028426898,-0.029650534,-0.013447889,-0.011954543,-0.000574581,-0.038250509,-0.041821743,-0.002138275,-0.017918508,-0.01076,-0.0073,0.00606,-0.0025
2022-06-09,-0.013272954,-0.007074137,-0.003522112,0.001009719,-0.001853682,0.06496493,-0.019070905,-0.006848615,-0.001428571,-0.00099975,-0.01076,-0.0073,0.00606,0.0889
2022-06-10,-0.092103181,-0.046166999,-0.033758669,-0.050561089,-0.070822449,-0.132908659,-0.058657361,-0.084499794,-0.048640916,-0.046534901,-0.01076,-0.0073,0.00606,0.06363
2022-06-11,-0.036255883,-0.06555124,-0.023321331,-0.073041169,-0.078755042,-0.124517495,-0.080141218,-0.082855537,-0.059398496,-0.057465232,0.0,0.0,0.0,0.0
2022-06-12,-0.113763791,-0.066184934,-0.063479126,-0.090401146,-0.062903521,-0.10979946,-0.080598733,-0.03272861,-0.051958433,-0.045100223,0.0,0.0,0.0,0.0
2022-06-13,-0.053673469,-0.13243854,-0.063479126,-0.146479761,-0.062903521,-0.054481547,-0.093091213,0.046255227,-0.099494098,-0.09271137,0.0,0.0,0.0,0.0
2022-06-14,0.039465171,-0.005604231,-0.015718514,0.024358738,-0.001802964,0.1345049,0.061910242,-0.008599806,0.055243446,0.03277635,-0.00342,0.00191,0.0,-0.03909
2022-06-15,0.108091286,0.013652961,0.020270933,0.129346064,0.024814821,0.08966339,0.096879064,0.124984728,0.07364685,0.06813939,0.01462,0.02502,0.00294,-0.09391
2022-06-16,-0.109904512,-0.144009397,-0.097217452,-0.120433881,-0.137271706,-0.132176052,-0.115984983,-0.119461338,-0.099173554,-0.089426158,0.01462,0.02502,0.00294,0.11242
2022-06-17,0.023769457,0.11115177,0.002916136,0.02992383,0.01697123,0.000945031,0.062583818,0.033793784,0.025688073,0.025911708,0.00222,0.0143,0.00702,-0.05524
2022-06-18,-0.065954387,-0.051210275,-0.072337079,-0.069906674,-0.083670442,-0.068607396,-0.00778292,-0.072655691,-0.037567084,-0.042095416,0.0,0.0,0.0,0.0
2022-06-19,0.064672239,0.044689344,0.084373162,0.143884892,0.133365513,0.114039534,0.149671401,0.063167374,0.065055762,0.061197917,0.0,0.0,0.0,0.0
2022-06-20,0.015082645,-0.015200598,-0.00012504,-0.007613373,-3.54915e-05,0.057628147,-0.028028766,0.005203291,-0.013961606,-0.011656442,0.0,0.0,0.0,-0.00321
2022-06-21,-0.021575412,0.005988529,0.007216225,0.095730487,-0.002023088,-0.018067106,0.014608234,0.015288311,0.012389381,0.020173805,0.0,0.02519,0.0,-0.02707
2022-06-22,-0.04618265,-0.055504318,-0.035897505,-0.062100457,-0.067937513,-0.035046729,-0.026364996,-0.01031539,-0.013111888,-0.020687557,-0.00129,-0.00146,0.0,-0.04107
2022-06-23,0.046237732,0.03195739,0.057237966,0.037812399,0.090775541,0.057354722,0.069713847,0.071163292,0.045172719,0.041006524,0.00958,0.01622,0.01116,0.00345
2022-06-24,0.037940379,-0.020043011,0.005737399,0.045973417,0.07054029,0.038500072,0.001615799,0.04798121,0.083050847,0.094897046,0.00958,0.01622,-0.00266,-0.06265
2022-06-25,0.000401687,0.013606039,0.012004547,0.023770369,0.013789498,0.000551268,0.054490052,0.090715048,-0.007824726,0.001090215,0.0,0.0,0.0,0.0
2022-06-26,-0.016663321,-0.020871222,-0.020598681,0.065274533,-0.034448026,-0.076721763,-0.037395886,-0.085714286,-0.052050473,-0.023141846,0.0,0.0,0.0,0.0
2022-06-27,-0.009391588,-0.015390058,-0.014914998,-0.012474297,-0.006275819,-0.023869909,-0.013950203,0.031999144,-0.011647255,-0.016164994,-0.00294,-0.00716,0.0,-0.01028
2022-06-28,-0.033388293,-0.073392023,-0.022501998,-0.083564686,-0.040580148,-0.036527587,-0.057127507,-0.080472882,-0.037878788,-0.045609065,-0.00294,-0.00716,-0.00038,0.05232
2022-06-29,-0.007462687,0.012893844,-0.007791838,0.051348076,-0.038252466,-0.013007614,0.017473884,-0.008909439,-0.037620297,-0.023745919,-0.0006,-0.00025,-0.00038,-0.00705
2022-06-30,-0.012030075,-0.011964012,-0.009239998,-0.044085867,-0.026558419,0.007875281,0.004480119,0.002048248,0.020909091,0.009729401,-0.00859,-0.01332,-0.00038,0.01953
2022-07-01,-0.02587519,-0.018502373,-0.033109492,-0.000150716,-0.010771086,-0.033328018,-0.049990708,-0.053032024,-0.024933215,-0.057211683,0.01057,0.00899,0.00495,-0.07001
2022-07-02,0.016071429,0.050532965,-0.001229653,0.003466988,0.007258911,0.025074233,-0.012519562,0.001079266,-0.00913242,0.006387736,0.0,0.0,0.0,0.0
2022-07-03,0.000659051,-0.006012777,0.003565547,0.00826198,0.006812488,-0.000643708,0.007527734,0.003593675,0.004608295,0.018724215,0.0,0.0,0.0,0.0
2022-07-04,0.0298573,0.021077505,0.047610138,0.032479142,0.071634279,0.034460548,0.026150216,0.078419671,0.019266055,0.02211838,0.0,0.0,0.0,0.03109
2022-07-05,-0.026220422,-0.036471351,-0.00267751,-0.031313131,-0.015524304,-0.018368618,-0.04847672,-0.033646929,-0.02880288,-0.009753124,0.00177,0.01762,0.00415,0.00036
2022-07-06,0.011164623,0.017292727,0.019165432,0.018620587,0.047218983,0.003330162,0.012686267,0.046844577,0.012974977,0.021545091,0.00359,0.0035,0.00415,-0.02941
2022-07-07,0.033557047,0.053073945,0.051922995,0.031880667,0.043217115,0.049628576,0.036190097,0.022319475,0.040256176,0.030430853,0.01508,0.02285,0.00605,-0.02432
2022-07-08,-0.024298282,-0.027172451,-0.00088609,-0.02111678,-0.018307672,-0.043065803,-0.015544041,-0.040239726,-0.004397537,-0.006432749,-0.00075,0.00122,0.00605,-0.05521
2022-07-09,0.025547445,0.027009587,-0.00048535,0.005501665,0.00208402,0.019826908,0.05380117,0.00970116,-0.005300353,0.014420247,0.0,0.0,0.0,0.0
